 ,Nardosmia arctica (A.E. Porsild) Á. Löve & D. Löve
American alpine speedwell,Petasites arcticus A.E. Porsild
American alpine speedwell,Petasites frigidus (L.) Fr. ssp. arcticus (A.E. Porsild) Cody
 ,Petasites frigidus (L.) Fr. ssp. palmatus (Aiton) Cody
 ,Petasites hookerianus (Nutt.) Rydb.
 ,Petasites palmatus (Aiton) A. Gray
 ,Petasites speciosus (Nutt.) Piper
 ,Mentzelia puberula J. Darl.
 ,Arida arizonica (R.C. Jacks. & R.R. Johnson) D.R. Morgan & R.L. Hartm.
 ,Machaeranthera ammophila Reveal
 ,Machaeranthera arizonica R.C. Jacks. & R.R. Johnson
 ,Machaeranthera coulteri (A. Gray) B.L. Turner & Horne var. arida (B.L. Turner & Horne) B.L. Turner
American beachgrass,Psilactis coulteri auct. non A. Gray. p.p.
American bird's-foot trefoil,Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson var. oblongifolium S. Watson
American bird's-foot trefoil,Chenopodium oblongifolium (S. Watson) Rydb.
 ,Chenopodium pratericola Rydb. ssp. desiccatum (A. Nelson) Aellen
 ,Chenopodium pratericola Rydb. var. oblongifolium (S. Watson) Wahl
 ,Critesion arizonicum (Covas) Á. Löve
 ,Centaurium calycosum (Buckley) Fernald var. arizonicum (A. Gray) Tidestr.
 ,Erythraea calycosa Buckley var. arizonica A. Gray
 ,Filago arizonica A. Gray
American bistort,Oglifa arizonica (A. Gray) Chrtek & Holub
 ,Trichachne californica (Benth.) Chase
 ,Callitropsis arizonica (Greene) D.P. Little
 ,Cupressus arizonica Greene
 ,Cupressus arizonica Greene ssp. arizonica
 ,Neocupressus arizonica (Greene) de Laub.
 ,Actinea acaulis (Pursh) Spreng. var. arizonica (Greene) S.F. Blake
 ,Hymenoxys acaulis (Pursh) K.F. Parker var. arizonica (Greene) K.F. Parker
American black elderberry,Callisteris arizonica Greene
 ,Gilia aggregata (Pursh) Spreng. var. arizonica (Greene) Fosberg
 ,Gilia arizonica (Greene) Rydb.
 ,Ipomopsis aggregata (Pursh) V.E. Grant ssp. arizonica (Greene) V.E. Grant & A.D. Grant
 ,Lupinus sparsiflorus Benth. var. barbatulus Thornb. ex C.P. Sm.
 ,Lupinus sparsiflorus Benth. var. setosissimus C.P. Sm.
 ,Chamaesyce versicolor (Greene) J.B.S. Norton
 ,Euphorbia arizonica Engelm.
 ,Euphorbia versicolor Greene
American black nightshade,Brachiaria arizonica (Scribn. & Merr.) S.T. Blake
 ,Panicum arizonicum Scribn. & Merr.
 ,Cirsium arizonicum (A. Gray) Petr. var. arizonicum
 ,Cirsium arizonicum (A. Gray) Petr. var. nidulum (M.E. Jones) S.L. Welsh
 ,Cirsium nidulum (M.E. Jones) Petr.
 ,Cnicus arizonicus A. Gray
 ,Agropyron arizonicum Scribn. & J.G. Sm.
 ,Agropyron spicatum Pursh var. arizonicum (Scribn. & J.G. Sm.) M.E. Jones
 ,Elytrigia arizonica (Scribn. & J.G. Sm.) D.R. Dewey
 ,Pseudoroegneria arizonica (Scribn. & J.G. Sm.) Á. Löve
 ,Potentilla osterhoutii (A. Nelson) J.T. Howell
American bugseed,Purpusia arizonica Eastw. ex J.T. Howell
American bugseed,Purpusia osterhoutii A. Nelson
 ,Arundinaria japonica Siebold & Zucc. ex Steud.
 ,Sasa japonica (Siebold & Zucc. ex Steud.) Makino
 ,Senecio gibbsonsii Greene
American burnweed,Senecio triangularis Hook. var. angustifolius G.N. Jones
 ,Berthelotia sericea (Nutt.) Rydb.
 ,Polypappus sericeus Nutt.
American burnweed,Tessaria sericea (Nutt.) Shinners
 ,Calochortus clavatus S. Watson ssp. recurvifolius (Hoover) Munz
 ,Salix bakeri Seemen
 ,Salix boiseana A. Nelson
 ,Salix lasiolepis Benth. var. bakeri (Seemen) C.R. Ball
 ,Salix lasiolepis Benth. var. bracelinae C.R. Ball
 ,Salix lasiolepis Benth. var. fallax Bebb
American century plant,Salix lasiolepis Benth. var. nivaria Jeps.
American century plant,Salix lasiolepis Benth. var. sandbergii (Rydb.) C.R. Ball
 ,Salix lutea Nutt. var. nivaria Jeps.
 ,Salix sandbergii Rydb.
 ,Salix suksdorfii Gandog.
American century plant,Allocarya chorisiana (Cham.) Greene
American common reed,Allocarya undulata Piper
 ,"Plagiobothrys chorisianus (Cham.) I.M. Johnst. var. undulatus (Piper) L.C. Higgins, ined."
American dunegrass,Sagittaria arifolia Nutt. ex J.G. Sm.
American dunegrass,"Grindelia fraxinipratensis Reveal & Beatley, orth. var."
 ,Astragalus arrectus A. Gray var. pephragmenus (M.E. Jones) M.E. Jones
 ,Potentilla ashlandica Greene
 ,Cirsium botrys Petr.
 ,Cirsium howellii Petr.
 ,Garrya flavescens S. Watson ssp. pallida (Eastw.) Dahling
 ,Garrya flavescens S. Watson var. pallida (Eastw.) Bacig. ex Ewan
American dwarf mistletoe,Brassica tournefortii Gouan var. sisymbrioides (Fisch.) Grossh.
American eelgrass,Clitoria ternatea L. var. alba hort.
 ,Dichondra repens auct. non J.R. Forst. & G. Forst.
 ,Wolffia cylindracea Hegelm.
 ,Erigeron bonariensis L.
 ,Erigeron crispus Pourr.
American licorice,Erigeron linifolius Willd.
 ,Leptilon bonariense (L.) Small
 ,Leptilon linifolium (Willd.) Small
American lopseed,Conyza bilboana Remy
 ,Conyza bonariensis (L.) Cronquist var. leiotheca (S.F. Blake) Cuatrec.
American lotus,Erigeron bilboanus (Remy) Cabrera
 ,Erigeron floribundus (Kunth) Sch. Bip.
 ,Tamarix articulata Vahl
 ,Coreopsis atkinsoniana Douglas ex Lindl.
American mannagrass,Orthocarpus attenuatus A. Gray
American mannagrass,Lomatium plummerae (J.M. Coult. & Rose) J.M. Coult. & Rose var. austiniae (J.M. Coult. & Rose) Mathias
 ,Lomatium plummerae (J.M. Coult. & Rose) J.M. Coult. & Rose var. sonnei (J.M. Coult. & Rose) Jeps.
 ,Polygonum austiniae Greene
 ,Polygonum douglasii Greene var. austiniae (Greene) M.E. Jones
American pillwort,Penstemon floridus Brandegee ssp. austinii (Eastw.) D.D. Keck
American pokeweed,Allocarya austiniae Greene
American pokeweed,Geranium carolinianum L. var. australe (Benth.) Fosberg
 ,Geranium glabratum (Hook.) Small
American red raspberry,"Leptospermum laevigata (Sol. ex Gaertn.) F. Muell., orth. var."
American rockbrake,Nasturtium austriacum Crantz
 ,Amarella acuta (Michx.) Raf.
American saw-wort,Amarella plebeja (Ledeb. ex Spreng.) Greene
American searocket,Amarella plebeja (Ledeb. ex Spreng.) Greene var. holmii (Wettst.) Rydb.
American searocket,Amarella strictiflora (Rydb.) Greene
American searocket,Gentiana acuta Michx.
 ,Gentiana amarella auct. non L. p.p.
 ,Gentiana amarella L. ssp. acuta (Michx.) Hultén
 ,Gentiana amarella L. var. acuta (Michx.) Herder
 ,Gentiana amarella L. var. plebeja (Ledeb. ex Spreng.) Hultén
American silvertop,Gentiana amarella L. var. stricta (Griseb.) S. Watson
American silvertop,Gentiana plebeja Ledeb. ex Spreng.
 ,Gentiana plebeja Ledeb. ex Spreng. var. holmii Wettst.
 ,Gentiana strictiflora (Rydb.) A. Nelson
 ,Gentianella acuta (Michx.) Hiitonen
American skunkcabbage,Gentianella amarella (L.) Börner var. acuta (Michx.) Herder
 ,Gentianella strictiflora (Rydb.) W.A. Weber
American sloughgrass,Lilaea subulata Bonpl.
 ,Triglochin scilloides (Poir.) Mering & Kadereit
 ,Hemicarpha aristulata (Coville) Smyth
 ,Hemicarpha micrantha (Vahl) Pax var. aristulata Coville
 ,Lipocarpha microcephala auct. non Kunth
 ,Orcuttia greenei Vasey
American speedwell,Tagetes major Gaertn.
American threefold,Penstemon azureus Benth. var. angustissimus A. Gray
 ,Penstemon azureus Benth. var. azureus
American trailplant,Penstemon azureus Benth. var. parvulus A. Gray
American vetch,Penstemon parvulus (A. Gray) Krautter
American vetch,Nemophila menziesii Hook. & Arn. ssp. atomaria (Fisch. & C.A. Mey.) Brand
 ,Nemophila menziesii Hook. & Arn. ssp. australis Brand
 ,Nemophila menziesii Hook. & Arn. ssp. integrifolia (Parish) Munz
 ,Nemophila menziesii Hook. & Arn. var. annulata Chandler
 ,Nemophila menziesii Hook. & Arn. var. incana Brand
 ,Nemophila menziesii Hook. & Arn. var. intermedia (Bioletti) Brand
 ,Nemophila menziesii Hook. & Arn. var. rotata (Eastw.) Chandler
 ,Nemophila menziesii Hook. & Arn. ssp. insignis (Benth.) Brand
 ,Nemophila menziesii Hook. & Arn. var. discoidalis (Lem.) Voss
 ,Nemophila menziesii Hook. & Arn. var. venosa (Jeps.) Brand
American water horehound,Salvia grahamii Benth.
 ,Gypsophila paniculata L. var. paniculata
 ,Eriogonum vimineum Douglas ex Benth. var. baileyi (S. Watson) R.J. Davis
 ,Eriogonum baileyi S. Watson var. divaricatum (Gandog.) Reveal
American water plantain,Eriogonum commixtum Greene ex Tidestr.
 ,Eriogonum praebens Gandog.
 ,Eriogonum vimineum Douglas ex Benth. var. commixtum (Greene ex Tidestr.) S. Stokes
American waterawlwort,Horkelia baileyi (S. Watson) Rydb.
 ,Ivesia baileyi S. Watson ssp. typica D.D. Keck
 ,Potentilla baileyi (S. Watson) Greene
American white waterlily,Horkelia beneolens A. Nelson & J.F. Macbr.
American white waterlily,Loeselia effusa A. Gray
 ,Lycium brevipes Benth. var. brevipes
 ,Lycium richii A. Gray
 ,Lycium verrucosum Eastw.
 ,Lupinus concinnus J. Agardh var. optatus C.P. Sm.
 ,Baeria bakeri J.T. Howell
 ,Baeria macrantha (A. Gray) A. Gray var. bakeri (J.T. Howell) D.D. Keck
 ,Lasthenia macrantha (A. Gray) Greene ssp. bakeri (J.T. Howell) Ornduff
 ,Psilochenia bakeri (Greene) W.A. Weber
 ,Arctostaphylos manzanita Parry ssp. bakeri (Eastw.) P.V. Wells
 ,Arctostaphylos pungens Kunth ssp. bakeri (Eastw.) J.B. Roof
 ,Arctostaphylos stanfordiana Parry ssp. bakeri (Eastw.) J.E. Adams
 ,Navarretia bakeri H. Mason
American wild carrot,Viola bakeri Greene ssp. grandis M.S. Baker
American woollyfruit sedge,Viola bakeri Greene ssp. shastensis M.S. Baker
 ,Viola nuttallii Pursh var. bakeri (Greene) C.L. Hitchc.
 ,Bromus commutatus Schrad.
American yellowrocket,Bromus commutatus Schrad. var. apricorum Simonkai
 ,Bromus popovii Drobow
 ,Gilia burleyana A. Nelson
Ames' milkvetch,Gilia congesta Hook.
Ames' milkvetch,Gilia congesta Hook. var. burleyana (A. Nelson) Constance & Rollins
amethyst stickseed,Gilia congesta Hook. var. montana (A. Nelson & Kennedy) Constance & Rollins
ammi,Gilia congesta Hook. ssp. palmifrons Brand
analogue sedge,Gilia congesta Hook. var. palmifrons (Brand) Cronquist
Andean watermilfoil,Eremogone congesta (Nutt.) Ikonn.
 ,Eremogone congesta (Nutt.) Ikonn. var. congesta
Anderson's buttercup,Trifolium amplectens Torr. & A. Gray
Anderson's buttercup,Trifolium amplectens Torr. & A. Gray var. hydrophilum (Greene) Jeps.
 ,Trifolium depauperatum Desv. var. hydrophilum (Greene) J.S. Martin ex Isely
Anderson's hawksbeard,Trifolium hydrophilum Greene
 ,Trifolium amplectens Torr. & A. Gray var. truncatum (Greene) Jeps.
 ,Trifolium depauperatum Desv. var. truncatum (Greene) McDermott ex Isely
Anderson's larkspur,Trifolium stenophyllum Nutt.
 ,Trifolium truncatum (Greene) Greene
 ,Astragalus whitneyi A. Gray ssp. pinosus (Elmer) Abrams
 ,Hosackia stipularis Benth.
 ,Hosackia stipularis Benth. ssp. balsamifera (Kellogg) Abrams
Anderson's lupine,Lotus balsamiferus (Kellogg) Greene
 ,Passiflora mollissima auct. non (Kunth) L.H. Bailey
Anderson's milkvetch,Passiflora tripartita (Juss.) Poir. var. mollissima auct. non (Kunth) Holm-Niesen & P.M. Jørg.
Andrew's clintonia,Yucca baccata Torr. var. baccata
Andrews' bedstraw,Yucca baccata Torr. var. vespertina McKelvey
Andrews' clover,Yucca confinis McKelvey
 ,Yucca vespertina (McKelvey) S.L. Welsh
anelsonia,Cactus ficus-indica L.
anemone,Opuntia compressa J.F. Macbr.
angel's trumpets,"Opuntia opuntia (L.) Karst., nom. inval."
angelica,Opuntia vulgaris Mill.
angled pea,Aegilops squarrosa L.
angleleaf miterwort,Triticum persicum (Boiss.) Aitch. & Hemsl.
 ,Triticum triunciale (L.) Raspail
anglestem buckwheat,Lepturus cylindricus (Willd.) Trin.
animated oat,Monerma cylindrica (Willd.) Coss. & Durieu
anisocoma,Rottboellia cylindrica Willd.
annual agoseris,Cogswellia nudicaulis (Pursh) M.E. Jones
annual agoseris,Echinochloa crus-galli (L.) P. Beauv. ssp. spiralis (Vasinger) Tzvelev
annual agoseris,Panicum crus-galli L.
 ,Astragalus filipes Torr. ex A. Gray var. residuus Jeps.
 ,Astragalus macgregorii (Rydb.) Tidestr.
 ,Astragalus stenophyllus Torr. & A. Gray
 ,Astragalus stenophyllus Torr. & A. Gray var. filipes (Torr. ex A. Gray) Tidestr.
 ,Artemisia angusta Rydb.
annual agoseris,Artemisia tridentata Nutt. var. angustifolia A. Gray
annual bastardcabbage,Seriphidium tridentatum (Nutt.) W.A. Weber
 ,Aneurolepidium piperi (Bowden) Baum
 ,Elymus cinereus Scribn. & Merr.
 ,Elymus cinereus Scribn. & Merr. var. pubens (Piper) C.L. Hitchc.
 ,Elymus condensatus J. Presl var. pubens Piper
annual bluegrass,Elymus piperi Bowden
 ,Oreocarya confertiflora Greene
 ,Eriogonum wrightii Torr. ex Benth. ssp. membranaceum (S. Stokes ex Jeps.) S. Stokes
annual canarygrass,Eriogonum nodosum Small
annual checkerbloom,Eriogonum wrightii Torr. ex Benth. ssp. nodosum (Small) Munz
annual checkerbloom,Eriogonum wrightii Torr. ex Benth. ssp. subscaposum (S. Watson) S. Stokes
annual desert milkvetch,Eriogonum wrightii Torr. ex Benth. ssp. trachygonum (Torr. ex Benth.) S. Stokes
annual fescue,Eriogonum wrightii Torr. ex Benth. ssp. glomerulum S. Stokes
 ,Lathyrus japonicus Willd. ssp. maritimus (L.) P.W. Ball
 ,Lathyrus japonicus Willd. var. glaber (Ser.) Fernald
 ,Lathyrus maritimus Bigelow
 ,Lathyrus maritimus Bigelow var. glaber (Ser.) Eames
 ,Pisum maritimum L.
 ,Pisum maritimum L. var. glabrum Ser.
annual hairgrass,Pinus contorta Douglas ex Loudon ssp. contorta
 ,Dithyrea californica Harv. var. maritima (Davidson) Davidson
 ,Oenothera cheiranthifolia Hornem. ex Spreng.
 ,Oenothera cheiranthifolia Hornem. ex Spreng. var. nitida (Greene) Munz
annual honesty,Oenothera cheiranthifolia Hornem. ex Spreng. ssp. suffruticosa (S. Watson) Munz
annual mallow,Crepis vesicaria L. ssp. haenseleri (Boiss. ex DC.) P.D. Sell
annual mercury,Crepis vesicaria L. var. taraxacifolia (Thuill.) B. Boivin
annual muhly,Eleocharis rostellata (Torr.) Torr. var. congdonii Jeps.
 ,Eleocharis rostellata (Torr.) Torr. var. occidentalis S. Watson
annual pearlwort,Scirpus rostellatus Torr.
 ,Polygala subspinosa S. Watson var. heterorhyncha Barneby
annual polemonium,"Raymondiella B. Boivin, nom. inval."
 ,Eremogone ursina (B.L. Rob.) Ikonn.
annual psathyrotes,Garrya fremontii Torr. var. laxa Eastw.
 ,Eriochloa aristata Vasey var. aristata
annual rabbitsfoot grass,Cyperus aristatus Rottb.
 ,Cyperus aristatus Rottb. var. runyonii O'Neill
annual ragweed,Cyperus inflexus Muhl.
annual ragweed,Cyperus squarrosus L. var. runyonii (O'Neill) S.D. Jones & Wipff
 ,Mimulus deflexus S. Watson
annual redspot monkeyflower,Allocarya hystricula Piper
 ,Diplachne acuminata Nash
annual sandwort,Diplachne fascicularis (Lam.) P. Beauv.
annual sandwort,Diplachne maritima E.P. Bicknell
 ,Leptochloa acuminata (Nash) Mohlenbr.
annual sandwort,Leptochloa fascicularis (Lam.) A. Gray
 ,Leptochloa fascicularis (Lam.) A. Gray var. acuminata (Nash) Gleason
annual semaphoregrass,Leptochloa fascicularis (Lam.) A. Gray var. maritima (E.P. Bicknell) Gleason
annual semaphoregrass,Leptochloa fusca (L.) Kunth var. fascicularis (Lam.) Dorn
 ,Chaetotropis imberbis (Phil.) Björkman
annual semaphoregrass,Nowodworkya imberbis Phil.
 ,Agrostis semiverticillata (Forssk.) C. Chr.
 ,Agrostis verticillata Vill.
annual silver hairgrass,Agrostis viridis Gouan
 ,Polypogon semiverticillatus (Forssk.) Hyl.
 ,Elymus condensatus J. Presl var. triticoides (Buckley) Thurb.
 ,Elymus orcuttianus Vasey
 ,Elymus triticoides Buckley
 ,Elymus triticoides Buckley var. pubescens Hitchc.
annual toothleaf,"Penstemon ×hybridus hort. ex Groenl. & Rümpler, nom. inval."
annual vernalgrass,Trifolium andersonii A. Gray var. beatleyae (J.M. Gillett) Isely
 ,Arabis pulchra M.E. Jones ex S. Watson var. glabrescens Wiggins
 ,Arabis pulchra M.E. Jones ex S. Watson var. viridis Jeps.
 ,Arabis trichopoda Greene
annual wallrocket,Boechera pulchra (M.E. Jones ex S. Watson) W.A. Weber
 ,Arenaria propinqua Richardson
annual water minerslettuce,Arenaria rubella (Wahlenb.) Hiern.
 ,Arenaria verna L. var. propinqua (Richardson) Fernald
 ,Arenaria verna L. var. rubella (Wahlenb.) S. Watson
 ,Minuartia rossii (R. Br. ex Richardson) Graebn. var. orthotrichoides auct. non (Schischkin) Hultén
 ,Tryphane rubella (Wahlenb.) Rchb.
 ,Eleocharis acicularis (L.) Roem. & Schult. var. bella Piper
 ,Eleocharis acicularis (L.) Roem. & Schult. var. minima Torr.
 ,Psoralea castorea S. Watson
 ,"Calochortus caeruleus (Kellogg) S. Watson, orth. var."
 ,"Calochortus caeruleus (Kellogg) S. Watson var. fimbriatus Ownbey, orth. var."
 ,Calochortus coeruleus (Kellogg) S. Watson var. fimbriatus Ownbey
 ,"Cyclobothra caerulea Kellogg, orth. var."
 ,Cyclobothra coerulea Kellogg
annual yellow sweetclover,Opuntia brachyclada Griffiths
 ,Opuntia basilaris Engelm. & J.M. Bigelow var. heilii S.L. Welsh & Neese
anoda,Opuntia basilaris Engelm. & J.M. Bigelow var. ramosa Parish
antelope bitterbrush,Opuntia basilaris Engelm. & J.M. Bigelow var. whitneyana (E.M. Baxter) E.M. Baxter ex W.T. Marshall
 ,Opuntia brachyclada Griffiths ssp. humistrata (Griffiths) Wiggins & Wolf
Antelope Valley beardtongue,Opuntia whitneyana E.M. Baxter
Anthony Peak lupine,Opuntia whitneyana E.M. Baxter var. albiflora E.M. Baxter
Antioch Dunes evening primrose,Salix bebbiana Sarg. var. capreifolia (Fernald) Fernald
 ,Salix bebbiana Sarg. var. depilis Raup
antlerfern,Salix bebbiana Sarg. var. luxurians (Fernald) Fernald
Apache plume,Salix bebbiana Sarg. var. perrostrata (Rydb.) C.K. Schneid.
Apache plume,Salix bebbiana Sarg. var. projecta (Fernald) C.K. Schneid.
aparejograss,Salix depressa L. ssp. rostrata (Richardson) Hiitonen
apiastrum,Salix livida Wahlenb. var. occidentalis (Andersson) A. Gray
aponogeton,Salix livida Wahlenb. var. rostrata (Richardson) Dippel
appendage brodiaea,Salix perrostrata Rydb.
apple,"Salix rostrata Richardson, non Thuill."
apple mint,Salix rostrata Richardson var. capreifolia Fernald
 ,Salix rostrata Richardson var. luxurians Fernald
apple of Peru,Salix rostrata Richardson var. perrostrata (Rydb.) Fernald
 ,Salix rostrata Richardson var. projecta Fernald
 ,Salix starkeana Willd. ssp. bebbiana (Sarg.) Youngberg
apricot,Salix vagans Hook. f. ex Andersson var. occidentalis Andersson
 ,Salix vagans Hook. f. ex Andersson var. rostrata (Richardson) Andersson
 ,Polygonum bellardii auct. non All.
apricot globemallow,Elyna bellardii (All.) C. Koch
 ,Kobresia bellardii (All.) K. Koch
aptenia,Ixia speciosa Andrews
Arabian pea,Gilia campanulata A. Gray
 ,Beloperone californica Benth.
 ,Lessingia occidentalis (H.M. Hall) M.A. Lane
Arabian schismus,Hosackia cystoides Benth.
araujia,Cenchrus nervosus (Nees) Kuntze
arborvitae,Stachys rigida Nutt. ex Benth. ssp. lanata Epling
Arburua Ranch jewelflower,Cerastium alpinum L. var. capillare (Fernald & Wiegand) B. Boivin
arcane milkvetch,Cerastium beeringianum Cham. & Schltdl. var. capillare Fernald & Wiegand
arching sedge,Cerastium earlei Rydb.
arctic pearlwort,"Deschampsia caespitosa (L.) P. Beauv. ssp. beringensis (Hultén) W.E. Lawrence, orth. var."
 ,Deschampsia cespitosa (L.) P. Beauv. ssp. beringensis (Hultén) W.E. Lawrence
 ,Bolboxalis cernua (Thunb.) Small
 ,Oxalis cernua Thunb.
 ,Capriola dactylon (L.) Kuntze
arctic rush,Cynodon aristiglumis Caro & Sánchez
arctic starflower,Cynodon incompletus auct. non Nees
arctic starflower,Panicum dactylon L.
 ,Penstemon newberryi A. Gray var. berryi (Eastw.) N.H. Holmgren
 ,Lactuca campestris Greene
arctic sweet coltsfoot,Lactuca campestris Greene var. typica Wiegand
arctic sweet coltsfoot,Geranium bicknellii Britton var. longipes (S. Watson) Fernald
 ,Geranium carolinianum L. var. longipes S. Watson
 ,Geranium nemorale Suksd.
 ,Geranium nemorale Suksd. var. bicknellii (Britton) Fernald
 ,Acaena anserinifolia auct. non (J.R. Forst. & G. Forst.) Druce
 ,"Acaena novae-zelandica Kirk, orth. var."
 ,Acaena sanguisorbae auct. non (L. f.) Vahl
 ,Duravia bidwelliae (S. Watson) Greene
arctotis,Petrophytum caespitosum (Nutt.) Rydb. ssp. acuminatum (Rydb.) Munz
Argentine screwbean,Cerastium adsurgens Greene
Argentinian biddy-biddy,"Cerastium fontanum Baumg. ssp. holosteoides auct. non (Fr.) Salman, van Ommering & de Voogd"
Argus bedstraw,Cerastium fontanum Baumg. ssp. triviale (Link) Jalas
